Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
28657;16;62;1139;271;2022-10-02 17:52:41;2022-10-02 17:53:21;2022-10-02 17:53:23;2022-10-02 17:53:52;2022-10-02 17:53:55;2022-10-02 17:54:33;2022-10-02 17:54:51;2022-10-02 17:55:06;2022-10-02 17:55:22;2022-10-02 17:55:37;2022-10-02 17:55:39;True;2;0;178;104;74;34;38;18;15;16;15;A1;A2;MA;MB;MA;MA;MA;A1;MA;
28657;16;62;1139;272;2022-10-02 17:55:41;2022-10-02 17:55:49;2022-10-02 17:55:52;0001-01-01 00:00:00;2022-10-02 17:57:06;2022-10-02 17:57:22;2022-10-02 17:57:32;2022-10-02 17:57:40;2022-10-02 17:57:46;2022-10-02 17:57:52;2022-10-02 17:57:53;False;3;0;132;47;85;77;16;10;8;6;6;MA;MB;A1;A2;MA;MB;MB;MB;MA;
28657;16;62;1139;273;2022-10-02 17:57:55;2022-10-02 17:58:59;2022-10-02 17:59:01;2022-10-02 17:59:09;2022-10-02 17:59:11;2022-10-02 17:59:19;2022-10-02 17:59:27;2022-10-02 17:59:35;2022-10-02 17:59:41;2022-10-02 17:59:45;2022-10-02 17:59:47;True;0;0;112;36;76;12;8;8;8;6;4;MB;B1;MA;B2;MA;B1;MB;MB;MA;
28657;16;62;1139;274;2022-10-02 17:59:49;2022-10-02 18:00:09;2022-10-02 18:00:12;2022-10-02 18:00:19;2022-10-02 18:00:21;2022-10-02 18:00:37;2022-10-02 18:00:47;2022-10-02 18:01:17;2022-10-02 18:01:26;2022-10-02 18:01:35;2022-10-02 18:01:37;True;0;0;108;76;32;12;16;10;30;9;9;MB;MA;B2;B2;MA;MB;A2;MA;MA;
28657;16;62;1139;275;2022-10-02 18:01:39;2022-10-02 18:01:59;2022-10-02 18:02:03;2022-10-02 18:02:44;2022-10-02 18:03:05;2022-10-02 18:03:29;2022-10-02 18:03:45;2022-10-02 18:03:54;2022-10-02 18:04:01;2022-10-02 18:04:09;2022-10-02 18:04:11;False;4;2;152;66;86;66;24;16;9;7;8;MA;MA;A1;A2;MA;MA;MB;MB;MA;
28657;16;62;1139;276;2022-10-02 18:04:13;2022-10-02 18:04:25;2022-10-02 18:04:28;2022-10-02 18:04:43;2022-10-02 18:04:46;2022-10-02 18:04:57;2022-10-02 18:05:10;2022-10-02 18:05:18;2022-10-02 18:05:25;2022-10-02 18:05:29;2022-10-02 18:05:30;True;1;4;77;44;33;21;11;13;8;7;4;B2;B1;B2;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;277;2022-10-02 18:05:32;2022-10-02 18:05:41;2022-10-02 18:05:45;2022-10-02 18:06:02;2022-10-02 18:06:04;2022-10-02 18:07:05;2022-10-02 18:07:29;2022-10-02 18:09:26;2022-10-02 18:11:00;2022-10-02 18:11:17;2022-10-02 18:11:19;True;1;19;347;315;32;23;61;24;117;94;17;A2;A2;B2;B1;MA;A1;A2;A2;MA;
28657;16;62;1139;278;2022-10-02 18:11:21;2022-10-02 18:11:47;2022-10-02 18:11:49;2022-10-02 18:11:57;2022-10-02 18:11:59;2022-10-02 18:12:11;2022-10-02 18:12:18;2022-10-02 18:12:24;2022-10-02 18:12:29;2022-10-02 18:12:34;2022-10-02 18:12:35;True;0;0;74;36;38;12;12;7;6;5;5;B2;B1;B1;B2;MA;B1;MB;MB;MA;
28657;16;62;1139;279;2022-10-02 18:12:37;2022-10-02 18:14:13;2022-10-02 18:14:14;2022-10-02 18:14:22;2022-10-02 18:14:26;2022-10-02 18:14:37;2022-10-02 18:15:30;2022-10-02 18:15:37;2022-10-02 18:15:46;2022-10-02 18:15:52;2022-10-02 18:15:54;True;0;3;197;88;109;13;11;53;7;9;6;A2;A1;A2;B1;MA;A2;MB;MA;MA;
28657;16;62;1139;280;2022-10-02 18:15:55;2022-10-02 18:16:10;2022-10-02 18:16:12;2022-10-02 18:16:27;2022-10-02 18:16:30;2022-10-02 18:16:39;2022-10-02 18:16:42;2022-10-02 18:16:45;2022-10-02 18:16:48;2022-10-02 18:16:52;2022-10-02 18:16:54;True;0;1;59;24;35;20;9;3;3;3;4;B2;B2;B1;B1;MA;B1;B1;B1;MA;
28657;16;62;1139;281;2022-10-02 18:16:56;2022-10-02 18:17:12;2022-10-02 18:17:17;2022-10-02 18:17:51;2022-10-02 18:18:12;2022-10-02 18:18:37;2022-10-02 18:18:46;2022-10-02 18:19:09;2022-10-02 18:19:16;2022-10-02 18:19:25;2022-10-02 18:19:27;False;4;10;151;75;76;60;25;9;23;7;9;MA;MA;MA;A2;MA;MB;A2;MB;MA;
