Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
28533;15;57;1180;65;2022-10-02 10:46:34;2022-10-02 10:46:54;2022-10-02 10:46:58;2022-10-02 10:47:22;2022-10-02 10:47:24;2022-10-02 10:47:41;2022-10-02 10:47:50;2022-10-02 10:47:58;2022-10-02 10:48:07;2022-10-02 10:48:11;2022-10-02 10:48:12;True;1;1;98;48;50;30;17;9;8;9;4;MB;MB;MB;MA;MB;MB;MB;MB;MB;
28533;15;57;1180;66;2022-10-02 10:48:13;2022-10-02 10:48:39;2022-10-02 10:48:43;2022-10-02 10:49:19;2022-10-02 10:49:20;2022-10-02 10:49:38;2022-10-02 10:49:48;2022-10-02 10:49:55;2022-10-02 10:50:00;2022-10-02 10:50:05;2022-10-02 10:50:05;True;2;0;112;45;67;41;18;10;7;5;5;MB;MB;MB;A1;MB;MB;MB;B1;MB;
28533;15;57;1180;67;2022-10-02 10:50:06;2022-10-02 10:53:12;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:53:42;2022-10-02 10:53:56;2022-10-02 10:54:02;2022-10-02 10:54:07;2022-10-02 10:54:11;2022-10-02 10:54:19;2022-10-02 10:54:19;False;0;0;253;37;216;30;14;6;5;4;8;A1;B1;A2;MA;B1;MB;B1;B1;MB;
28533;15;57;1180;68;2022-10-02 10:54:20;2022-10-02 10:56:34;2022-10-02 10:56:38;2022-10-02 10:56:44;2022-10-02 10:56:46;2022-10-02 10:57:05;2022-10-02 10:57:15;2022-10-02 10:57:30;2022-10-02 10:57:37;2022-10-02 10:57:43;2022-10-02 10:57:43;True;0;3;203;57;146;12;19;10;15;7;6;MA;MB;A1;B1;MB;MB;MA;MB;MB;
28533;15;57;1180;69;2022-10-02 10:57:45;2022-10-02 10:58:03;2022-10-02 10:58:07;2022-10-02 10:58:13;2022-10-02 10:58:14;2022-10-02 10:58:39;2022-10-02 10:58:49;2022-10-02 10:59:01;2022-10-02 10:59:08;2022-10-02 10:59:13;2022-10-02 10:59:14;True;0;0;89;60;29;11;25;10;12;7;5;MB;MB;MB;B1;MA;MB;MB;MB;MB;
28533;15;57;1180;70;2022-10-02 10:59:15;2022-10-02 10:59:30;2022-10-02 10:59:36;2022-10-02 10:59:44;2022-10-02 10:59:46;2022-10-02 10:59:57;2022-10-02 11:00:04;2022-10-02 11:00:08;2022-10-02 11:00:11;2022-10-02 11:00:15;2022-10-02 11:00:16;True;0;0;61;30;31;16;11;7;4;3;4;B1;B1;MB;MB;B1;MB;B1;B1;MB;
28533;15;57;1180;71;2022-10-02 11:00:17;2022-10-02 11:00:38;2022-10-02 11:00:43;2022-10-02 11:01:09;2022-10-02 11:01:11;2022-10-02 11:01:22;2022-10-02 11:01:29;2022-10-02 11:01:35;2022-10-02 11:01:39;2022-10-02 11:01:44;2022-10-02 11:01:44;True;1;0;87;33;54;33;11;7;6;4;5;B1;B1;MB;MA;B1;MB;B1;B1;MB;
28533;15;57;1180;72;2022-10-02 11:01:45;2022-10-02 11:02:03;2022-10-02 11:02:07;2022-10-02 11:02:15;2022-10-02 11:02:16;2022-10-02 11:02:28;2022-10-02 11:02:39;2022-10-02 11:02:44;2022-10-02 11:02:50;2022-10-02 11:02:54;2022-10-02 11:02:55;True;0;6;70;39;31;13;12;11;5;6;4;B1;B1;MB;MB;B1;MB;B1;MB;MB;
28533;15;57;1180;73;2022-10-02 11:02:56;2022-10-02 11:03:30;2022-10-02 11:03:33;2022-10-02 11:03:40;2022-10-02 11:03:41;2022-10-02 11:03:56;2022-10-02 11:04:05;2022-10-02 11:04:14;2022-10-02 11:04:19;2022-10-02 11:04:25;2022-10-02 11:04:25;True;0;0;89;44;45;11;15;9;9;5;6;MB;MB;MB;B1;MB;MB;MB;B1;MB;
28533;15;57;1180;74;2022-10-02 11:04:27;2022-10-02 11:06:36;2022-10-02 11:06:41;2022-10-02 11:07:24;2022-10-02 11:07:25;2022-10-02 11:07:44;2022-10-02 11:07:55;2022-10-02 11:08:02;2022-10-02 11:08:09;2022-10-02 11:08:16;2022-10-02 11:08:16;True;3;0;229;51;178;49;19;11;7;7;7;MA;MB;A1;A2;MB;MB;MB;MB;MB;
28533;15;57;1180;75;2022-10-02 11:08:17;2022-10-02 11:09:56;2022-10-02 11:10:00;2022-10-02 11:11:11;2022-10-02 11:11:15;2022-10-02 11:11:35;2022-10-02 11:11:52;2022-10-02 11:11:59;2022-10-02 11:12:10;2022-10-02 11:12:16;2022-10-02 11:12:17;True;2;0;240;62;178;79;20;17;7;11;6;MA;MB;A1;A2;MB;MB;MB;MA;MB;
28533;15;57;1180;76;2022-10-02 11:12:18;2022-10-02 11:12:49;2022-10-02 11:12:57;2022-10-02 11:13:23;2022-10-02 11:13:25;2022-10-02 11:13:46;2022-10-02 11:14:08;2022-10-02 11:14:17;2022-10-02 11:14:28;2022-10-02 11:15:16;2022-10-02 11:15:17;True;1;3;179;112;67;36;21;22;9;11;48;MA;MA;MB;A1;MB;MB;MB;MA;A2;
28533;15;57;1180;77;2022-10-02 11:15:18;2022-10-02 11:15:48;2022-10-02 11:15:53;2022-10-02 11:15:58;2022-10-02 11:16:00;2022-10-02 11:16:09;2022-10-02 11:16:16;2022-10-02 11:16:25;2022-10-02 11:16:29;2022-10-02 11:16:33;2022-10-02 11:16:33;True;0;2;75;33;42;12;9;7;9;4;4;B1;B1;MB;B1;B1;MB;MB;B1;MB;
28533;15;57;1180;78;2022-10-02 11:16:35;2022-10-02 11:17:08;2022-10-02 11:17:12;2022-10-02 11:17:24;2022-10-02 11:17:26;2022-10-02 11:17:45;2022-10-02 11:17:59;2022-10-02 11:18:12;2022-10-02 11:18:22;2022-10-02 11:18:28;2022-10-02 11:18:29;True;0;0;114;63;51;18;19;14;13;10;6;MB;MB;MB;MB;MB;MB;MB;MA;MB;
28533;15;57;1180;79;2022-10-02 11:18:30;2022-10-02 11:19:09;2022-10-02 11:19:13;2022-10-02 11:20:08;2022-10-02 11:20:29;2022-10-02 11:21:09;2022-10-02 11:23:14;2022-10-02 11:23:38;2022-10-02 11:24:22;2022-10-02 11:24:52;2022-10-02 11:24:53;False;4;1;383;264;119;80;40;125;24;44;30;A2;A2;MA;A2;A1;A2;A1;A2;A2;
28533;15;57;1180;80;2022-10-02 11:24:54;2022-10-02 11:25:17;2022-10-02 11:25:19;2022-10-02 11:25:24;2022-10-02 11:25:26;2022-10-02 11:25:37;2022-10-02 11:25:43;2022-10-02 11:25:49;2022-10-02 11:25:54;2022-10-02 11:25:58;2022-10-02 11:25:58;True;0;0;64;32;32;9;11;6;6;5;4;B1;B1;MB;B1;B1;MB;B1;B1;MB;
28533;15;57;1180;81;2022-10-02 11:25:59;2022-10-02 11:26:17;2022-10-02 11:26:21;2022-10-02 11:26:27;2022-10-02 11:26:28;2022-10-02 11:26:40;2022-10-02 11:26:49;2022-10-02 11:27:02;2022-10-02 11:27:06;2022-10-02 11:27:10;2022-10-02 11:27:11;True;0;4;72;43;29;11;12;9;13;4;4;B1;B1;MB;B1;B1;MB;MB;B1;MB;
28533;15;57;1180;82;2022-10-02 11:27:12;2022-10-02 11:27:33;2022-10-02 11:27:37;2022-10-02 11:27:59;2022-10-02 11:28:01;2022-10-02 11:28:12;2022-10-02 11:28:25;2022-10-02 11:28:34;2022-10-02 11:28:39;2022-10-02 11:28:43;2022-10-02 11:28:44;True;2;1;92;43;49;28;11;13;9;5;4;MB;B1;MB;MA;B1;MB;MB;B1;MB;
28533;15;57;1180;83;2022-10-02 11:28:45;2022-10-02 11:29:03;2022-10-02 11:29:09;2022-10-02 11:29:27;2022-10-02 11:29:29;2022-10-02 11:30:13;2022-10-02 11:30:25;2022-10-02 11:30:35;2022-10-02 11:30:41;2022-10-02 11:30:47;2022-10-02 11:30:48;True;1;6;123;79;44;26;44;12;10;6;6;MB;MA;MB;MA;A2;MB;MB;MB;MB;
28533;15;57;1180;84;2022-10-02 11:30:49;2022-10-02 11:31:15;2022-10-02 11:31:17;2022-10-02 11:31:24;2022-10-02 11:31:26;2022-10-02 11:31:46;2022-10-02 11:31:59;2022-10-02 11:32:11;2022-10-02 11:32:18;2022-10-02 11:32:24;2022-10-02 11:32:24;True;0;1;95;58;37;11;20;13;12;7;6;MB;MB;MB;B1;MB;MB;MB;MB;MB;
28533;15;57;1180;85;2022-10-02 11:32:26;2022-10-02 11:35:28;2022-10-02 11:35:32;2022-10-02 11:36:35;2022-10-02 11:36:55;2022-10-02 11:37:34;2022-10-02 11:37:47;2022-10-02 11:37:54;2022-10-02 11:38:00;2022-10-02 11:38:05;2022-10-02 11:38:06;False;5;0;340;71;269;87;39;13;7;6;5;A2;MB;A2;A2;A1;MB;MB;MB;MB;
28533;15;57;1180;86;2022-10-02 11:38:07;2022-10-02 11:38:31;2022-10-02 11:38:35;2022-10-02 11:38:44;2022-10-02 11:38:46;2022-10-02 11:39:04;2022-10-02 11:39:18;2022-10-02 11:39:25;2022-10-02 11:39:34;2022-10-02 11:39:40;2022-10-02 11:39:41;True;0;1;94;55;39;15;18;14;7;9;6;MB;MB;MB;MB;MB;MB;MB;MB;MB;
28533;15;57;1180;87;2022-10-02 11:39:42;2022-10-02 11:40:15;2022-10-02 11:40:18;2022-10-02 11:40:26;2022-10-02 11:40:29;2022-10-02 11:40:55;2022-10-02 11:41:16;2022-10-02 11:41:25;2022-10-02 11:41:31;2022-10-02 11:41:37;2022-10-02 11:41:37;True;0;1;115;68;47;14;26;21;9;6;6;MB;MB;MB;MB;MA;MB;MB;MB;MB;
28533;15;57;1180;88;2022-10-02 11:41:39;2022-10-02 11:42:11;2022-10-02 11:42:26;2022-10-02 11:43:10;2022-10-02 11:43:30;2022-10-02 11:43:43;2022-10-02 11:43:49;2022-10-02 11:43:56;2022-10-02 11:44:00;2022-10-02 11:44:05;2022-10-02 11:44:05;False;4;0;146;35;111;79;13;6;7;4;5;MB;B1;MA;A2;B1;MB;MB;B1;MB;
28533;15;57;1180;89;2022-10-02 11:44:06;2022-10-02 11:44:29;2022-10-02 11:44:35;2022-10-02 11:44:43;2022-10-02 11:44:49;2022-10-02 11:44:57;2022-10-02 11:45:09;2022-10-02 11:45:13;2022-10-02 11:45:17;2022-10-02 11:45:24;2022-10-02 11:45:25;True;0;1;79;36;43;20;8;12;4;4;7;B1;B1;MB;MB;B1;MB;B1;B1;MB;
28533;15;57;1180;90;2022-10-02 11:45:26;2022-10-02 11:45:59;2022-10-02 11:46:02;2022-10-02 11:46:15;2022-10-02 11:46:17;2022-10-02 11:46:53;2022-10-02 11:47:41;2022-10-02 11:48:34;2022-10-02 11:49:20;2022-10-02 11:49:31;2022-10-02 11:49:31;True;1;31;245;194;51;18;36;48;53;46;11;A1;A2;MB;MB;A1;MA;A2;A2;MA;
28533;15;57;1180;91;2022-10-02 11:49:32;2022-10-02 11:49:53;2022-10-02 11:49:56;2022-10-02 11:50:03;2022-10-02 11:50:04;2022-10-02 11:50:33;2022-10-02 11:50:50;2022-10-02 11:51:05;2022-10-02 11:51:15;2022-10-02 11:51:26;2022-10-02 11:51:27;True;0;0;115;83;32;11;29;17;15;10;11;MB;MA;MB;B1;MA;MB;MA;MA;MA;
28533;15;57;1180;92;2022-10-02 11:51:28;2022-10-02 11:51:52;2022-10-02 11:51:56;2022-10-02 11:52:01;2022-10-02 11:52:02;2022-10-02 11:52:14;2022-10-02 11:52:18;2022-10-02 11:52:25;2022-10-02 11:52:30;2022-10-02 11:52:34;2022-10-02 11:52:35;True;0;3;67;33;34;10;12;4;7;5;4;B1;B1;MB;B1;B1;MB;MB;B1;MB;
28533;15;57;1180;93;2022-10-02 11:52:36;2022-10-02 11:52:59;2022-10-02 11:53:03;2022-10-02 11:53:28;2022-10-02 11:53:29;2022-10-02 11:53:40;2022-10-02 11:53:48;2022-10-02 11:53:53;2022-10-02 11:53:58;2022-10-02 11:54:03;2022-10-02 11:54:04;True;1;0;88;35;53;30;11;8;5;5;5;B1;B1;MB;MA;B1;MB;B1;B1;MB;
28533;15;57;1180;94;2022-10-02 11:54:05;2022-10-02 11:54:25;2022-10-02 11:54:28;2022-10-02 11:54:36;2022-10-02 11:54:38;2022-10-02 11:55:05;2022-10-02 11:55:14;2022-10-02 11:55:35;2022-10-02 11:55:41;2022-10-02 11:55:47;2022-10-02 11:55:48;True;0;12;103;70;33;13;27;9;21;6;6;MB;MB;MB;MB;MA;MB;A1;MB;MB;
28533;15;57;1180;95;2022-10-02 11:55:49;2022-10-02 11:56:09;2022-10-02 11:56:13;2022-10-02 11:56:19;2022-10-02 11:56:20;2022-10-02 11:56:44;2022-10-02 11:56:55;2022-10-02 11:57:03;2022-10-02 11:57:13;2022-10-02 11:57:19;2022-10-02 11:57:20;True;0;1;91;60;31;11;24;11;8;10;6;MB;MB;MB;B1;MB;MB;MB;MA;MB;
28533;15;57;1180;96;2022-10-02 11:57:21;2022-10-02 11:58:20;2022-10-02 11:58:24;2022-10-02 11:58:29;2022-10-02 11:58:58;2022-10-02 11:59:15;2022-10-02 11:59:29;2022-10-02 11:59:40;2022-10-02 11:59:48;2022-10-02 11:59:57;2022-10-02 11:59:58;True;0;0;157;60;97;38;17;14;11;8;9;MB;MB;MA;A1;MB;MB;MB;MB;MA;
28533;15;57;1180;97;2022-10-02 11:59:59;2022-10-02 12:00:14;2022-10-02 12:00:17;2022-10-02 12:00:40;2022-10-02 12:00:42;2022-10-02 12:00:56;2022-10-02 12:01:02;2022-10-02 12:01:07;2022-10-02 12:01:12;2022-10-02 12:01:17;2022-10-02 12:01:17;True;1;0;78;35;43;28;14;6;5;5;5;B1;B1;MB;MA;B1;MB;B1;B1;MB;
28533;15;57;1180;98;2022-10-02 12:01:18;2022-10-02 12:01:40;2022-10-02 12:01:43;2022-10-02 12:01:54;2022-10-02 12:02:40;2022-10-02 12:02:48;2022-10-02 12:03:11;2022-10-02 12:03:28;2022-10-02 12:03:54;2022-10-02 12:04:07;2022-10-02 12:04:08;True;0;13;170;88;82;60;8;23;17;26;13;MA;MA;MB;A2;B1;MA;MA;A2;MA;
28533;15;57;1180;99;2022-10-02 12:04:09;2022-10-02 12:05:06;2022-10-02 12:05:08;2022-10-02 12:05:26;2022-10-02 12:05:27;2022-10-02 12:05:53;2022-10-02 12:06:21;2022-10-02 12:06:32;2022-10-02 12:06:38;2022-10-02 12:06:43;2022-10-02 12:06:44;True;0;1;155;77;78;21;26;28;11;6;5;MB;MB;MB;MB;MA;MA;MB;MB;MB;
28533;15;57;1180;100;2022-10-02 12:06:45;2022-10-02 12:07:14;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:07:28;2022-10-02 12:07:51;2022-10-02 12:08:01;2022-10-02 12:08:06;2022-10-02 12:08:12;2022-10-02 12:08:17;2022-10-02 12:08:18;False;0;3;93;50;43;14;23;10;5;6;5;MB;MB;MB;MB;MB;MB;B1;MB;MB;
28533;15;57;1180;101;2022-10-02 12:08:19;2022-10-02 12:11:10;2022-10-02 12:11:23;2022-10-02 12:11:29;2022-10-02 12:12:17;2022-10-02 12:12:28;2022-10-02 12:12:37;2022-10-02 12:12:45;2022-10-02 12:12:51;2022-10-02 12:12:55;2022-10-02 12:12:56;True;0;4;277;39;238;67;11;9;8;6;4;A1;B1;A2;A2;B1;MB;MB;MB;MB;
28533;15;57;1180;102;2022-10-02 12:12:57;2022-10-02 12:13:15;2022-10-02 12:13:21;2022-10-02 12:13:36;2022-10-02 12:13:47;2022-10-02 12:13:54;2022-10-02 12:14:06;2022-10-02 12:14:20;2022-10-02 12:14:25;2022-10-02 12:14:29;2022-10-02 12:14:29;True;1;0;92;42;50;32;7;12;14;5;4;MB;B1;MB;MA;B1;MB;MA;B1;MB;
28533;15;57;1180;103;2022-10-02 12:14:30;2022-10-02 12:15:01;2022-10-02 12:15:04;2022-10-02 12:15:11;2022-10-02 12:15:12;2022-10-02 12:15:29;2022-10-02 12:15:38;2022-10-02 12:15:49;2022-10-02 12:15:54;2022-10-02 12:16:01;2022-10-02 12:16:01;True;0;1;91;49;42;11;17;9;11;5;7;MB;MB;MB;B1;MB;MB;MB;B1;MB;
28533;15;57;1180;104;2022-10-02 12:16:03;2022-10-02 12:16:23;2022-10-02 12:16:24;2022-10-02 12:16:52;2022-10-02 12:16:57;2022-10-02 12:17:04;2022-10-02 12:17:08;2022-10-02 12:17:12;2022-10-02 12:17:15;2022-10-02 12:17:21;2022-10-02 12:17:22;True;2;0;79;25;54;34;7;4;4;3;6;B1;B1;MB;A1;B1;MB;B1;B1;MB;
28533;15;57;1180;105;2022-10-02 12:17:23;2022-10-02 12:19:56;2022-10-02 12:20:00;2022-10-02 12:20:05;2022-10-02 12:20:08;2022-10-02 12:20:17;2022-10-02 12:20:29;2022-10-02 12:20:37;2022-10-02 12:20:45;2022-10-02 12:20:49;2022-10-02 12:20:50;True;0;0;207;42;165;12;9;12;8;8;4;MA;B1;A1;B1;B1;MB;MB;MB;MB;
28533;15;57;1180;106;2022-10-02 12:20:51;2022-10-02 12:21:23;2022-10-02 12:21:26;2022-10-02 12:21:36;2022-10-02 12:21:40;2022-10-02 12:21:59;2022-10-02 12:22:09;2022-10-02 12:22:17;2022-10-02 12:22:22;2022-10-02 12:22:27;2022-10-02 12:22:28;True;0;0;97;48;49;17;19;10;8;5;5;MB;MB;MB;MB;MB;MB;MB;B1;MB;
28533;15;57;1180;107;2022-10-02 12:22:29;2022-10-02 12:23:33;2022-10-02 12:23:37;2022-10-02 12:23:55;2022-10-02 12:24:00;2022-10-02 12:24:28;2022-10-02 12:24:37;2022-10-02 12:24:45;2022-10-02 12:24:53;2022-10-02 12:25:05;2022-10-02 12:25:05;True;1;1;156;65;91;27;28;9;8;8;12;MB;MB;MA;MA;MA;MB;MB;MB;MA;
28533;15;57;1180;108;2022-10-02 12:25:06;2022-10-02 12:25:22;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:25:27;2022-10-02 12:25:44;2022-10-02 12:25:50;2022-10-02 12:25:56;2022-10-02 12:26:01;2022-10-02 12:26:05;2022-10-02 12:26:06;False;0;1;60;39;21;5;17;6;6;5;4;B1;B1;B1;B1;MB;MB;B1;B1;MB;
28533;15;57;1180;109;2022-10-02 12:26:07;2022-10-02 12:26:32;2022-10-02 12:26:39;2022-10-02 12:26:43;2022-10-02 12:26:47;2022-10-02 12:27:02;2022-10-02 12:27:09;2022-10-02 12:27:13;2022-10-02 12:27:17;2022-10-02 12:27:21;2022-10-02 12:27:22;True;0;0;75;35;40;15;15;7;4;4;4;B1;B1;MB;MB;MB;MB;B1;B1;MB;
28533;15;57;1180;110;2022-10-02 12:27:23;2022-10-02 12:27:38;2022-10-02 12:27:39;2022-10-02 12:27:46;2022-10-02 12:27:50;2022-10-02 12:28:07;2022-10-02 12:28:39;2022-10-02 12:28:44;2022-10-02 12:28:47;2022-10-02 12:28:56;2022-10-02 12:28:57;True;0;2;94;67;27;12;17;32;5;3;9;MB;MB;MB;B1;MB;MA;B1;B1;MA;
28533;15;57;1180;111;2022-10-02 12:28:58;2022-10-02 12:29:24;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:29:32;2022-10-02 12:29:52;2022-10-02 12:30:01;2022-10-02 12:30:10;2022-10-02 12:30:17;2022-10-02 12:30:23;2022-10-02 12:30:24;False;0;0;86;52;34;8;20;9;9;7;6;B1;MB;MB;B1;MB;MB;MB;MB;MB;
28533;15;57;1180;112;2022-10-02 12:30:25;2022-10-02 12:30:47;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:30:53;2022-10-02 12:31:10;2022-10-02 12:31:25;2022-10-02 12:31:31;2022-10-02 12:31:36;2022-10-02 12:31:41;2022-10-02 12:31:42;False;0;1;77;49;28;6;17;15;6;5;5;B1;MB;MB;B1;MB;MB;B1;B1;MB;
28533;15;57;1180;113;2022-10-02 12:31:43;2022-10-02 12:31:59;2022-10-02 12:32:04;2022-10-02 12:32:15;2022-10-02 12:32:18;2022-10-02 12:32:39;2022-10-02 12:32:49;2022-10-02 12:33:16;2022-10-02 12:33:25;2022-10-02 12:33:30;2022-10-02 12:33:31;True;0;0;108;73;35;19;21;10;27;9;5;MB;MB;MB;MB;MB;MB;A1;MB;MB;
28533;15;57;1180;114;2022-10-02 12:33:32;2022-10-02 12:34:02;2022-10-02 12:34:05;2022-10-02 12:34:13;2022-10-02 12:34:16;2022-10-02 12:34:30;2022-10-02 12:34:41;2022-10-02 12:34:47;2022-10-02 12:34:51;2022-10-02 12:34:58;2022-10-02 12:34:58;True;0;0;86;42;44;14;14;11;6;4;7;B1;B1;MB;MB;B1;MB;B1;B1;MB;
28533;15;57;1180;115;2022-10-02 12:35:00;2022-10-02 12:35:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:35:21;2022-10-02 12:36:09;2022-10-02 12:36:15;2022-10-02 12:36:23;2022-10-02 12:36:27;2022-10-02 12:36:32;2022-10-02 12:36:32;False;0;0;92;71;21;4;48;6;8;4;5;MB;MB;B1;B1;A2;MB;MB;B1;MB;
28533;15;57;1180;116;2022-10-02 12:36:33;2022-10-02 12:36:51;2022-10-02 12:36:54;2022-10-02 12:37:11;2022-10-02 12:37:17;2022-10-02 12:37:32;2022-10-02 12:37:48;2022-10-02 12:37:59;2022-10-02 12:38:19;2022-10-02 12:38:25;2022-10-02 12:38:26;True;1;0;113;69;44;26;15;16;11;20;6;MB;MB;MB;MA;MB;MB;MB;A2;MB;
28533;15;57;1180;117;2022-10-02 12:38:27;2022-10-02 12:46:29;2022-10-02 12:46:31;2022-10-02 12:46:51;2022-10-02 12:46:54;2022-10-02 12:47:22;2022-10-02 12:48:04;2022-10-02 12:48:17;2022-10-02 12:48:31;2022-10-02 12:48:39;2022-10-02 12:48:40;True;1;0;613;106;507;25;28;42;13;14;8;A2;MA;A2;MA;MA;MA;MB;A1;MB;
28533;15;57;1180;118;2022-10-02 12:48:41;2022-10-02 12:49:07;2022-10-02 12:49:09;2022-10-02 12:49:15;2022-10-02 12:49:18;2022-10-02 12:49:49;2022-10-02 12:49:59;2022-10-02 12:50:10;2022-10-02 12:50:24;2022-10-02 12:50:29;2022-10-02 12:50:30;True;0;0;109;72;37;11;31;10;11;14;5;MB;MB;MB;B1;MA;MB;MB;A1;MB;
28533;15;57;1180;119;2022-10-02 12:50:31;2022-10-02 12:50:56;2022-10-02 12:51:01;2022-10-02 12:51:08;2022-10-02 12:51:11;2022-10-02 12:51:30;2022-10-02 12:51:37;2022-10-02 12:51:47;2022-10-02 12:51:51;2022-10-02 12:51:57;2022-10-02 12:51:57;True;0;0;86;46;40;15;19;7;10;4;6;B1;MB;MB;MB;MB;MB;MB;B1;MB;
28533;15;57;1180;120;2022-10-02 12:51:59;2022-10-02 12:52:18;2022-10-02 12:52:27;2022-10-02 12:52:58;2022-10-02 12:53:01;2022-10-02 12:53:56;2022-10-02 12:54:19;2022-10-02 12:55:14;2022-10-02 12:55:23;2022-10-02 12:55:32;2022-10-02 12:55:33;True;2;4;214;152;62;43;55;23;55;9;9;MA;A2;MB;A1;A2;MA;A2;MB;MA;
28533;15;57;1180;121;2022-10-02 12:55:34;2022-10-02 12:55:51;2022-10-02 12:55:53;2022-10-02 12:55:59;2022-10-02 12:56:02;2022-10-02 12:56:12;2022-10-02 12:56:18;2022-10-02 12:56:44;2022-10-02 12:56:55;2022-10-02 12:57:00;2022-10-02 12:57:00;True;0;3;86;58;28;11;10;6;26;11;5;B1;MB;MB;B1;B1;MB;A1;MA;MB;
28533;15;57;1180;122;2022-10-02 12:57:02;2022-10-02 12:57:24;2022-10-02 12:57:29;2022-10-02 12:57:33;2022-10-02 12:57:59;2022-10-02 12:58:12;2022-10-02 12:58:22;2022-10-02 12:58:43;2022-10-02 12:58:52;2022-10-02 12:58:56;2022-10-02 12:58:57;True;0;0;115;58;57;35;13;10;21;9;4;MB;MB;MB;A1;B1;MB;A1;MB;MB;
28533;15;57;1180;123;2022-10-02 12:58:58;2022-10-02 12:59:24;2022-10-02 12:59:31;2022-10-02 12:59:41;2022-10-02 12:59:49;2022-10-02 13:00:50;2022-10-02 13:01:05;2022-10-02 13:01:19;2022-10-02 13:01:27;2022-10-02 13:01:35;2022-10-02 13:01:36;True;0;0;158;107;51;25;61;15;14;8;8;MB;MA;MB;MA;A2;MB;MA;MB;MB;
28533;15;57;1180;124;2022-10-02 13:01:37;2022-10-02 13:02:03;2022-10-02 13:02:08;2022-10-02 13:02:16;2022-10-02 13:02:20;2022-10-02 13:02:54;2022-10-02 13:03:14;2022-10-02 13:03:26;2022-10-02 13:03:34;2022-10-02 13:03:40;2022-10-02 13:03:41;True;0;0;124;81;43;17;34;20;12;8;6;MB;MA;MB;MB;A1;MB;MB;MB;MB;
28533;15;57;1180;125;2022-10-02 13:03:42;2022-10-02 13:04:28;2022-10-02 13:04:31;2022-10-02 13:04:37;2022-10-02 13:04:40;2022-10-02 13:05:01;2022-10-02 13:05:13;2022-10-02 13:05:22;2022-10-02 13:05:30;2022-10-02 13:05:41;2022-10-02 13:05:41;True;0;0;119;61;58;12;21;12;9;8;11;MB;MB;MB;B1;MB;MB;MB;MB;MA;
28533;15;57;1180;126;2022-10-02 13:05:43;2022-10-02 13:06:05;2022-10-02 13:06:08;2022-10-02 13:06:15;2022-10-02 13:06:17;2022-10-02 13:06:40;2022-10-02 13:06:51;2022-10-02 13:07:06;2022-10-02 13:07:27;2022-10-02 13:07:32;2022-10-02 13:07:33;True;0;0;110;76;34;12;23;11;15;21;5;MB;MB;MB;B1;MB;MB;MA;A2;MB;
28533;15;57;1180;127;2022-10-02 13:07:34;2022-10-02 13:08:17;2022-10-02 13:08:21;2022-10-02 13:08:25;2022-10-02 13:08:26;2022-10-02 13:08:36;2022-10-02 13:08:41;2022-10-02 13:08:45;2022-10-02 13:08:48;2022-10-02 13:08:51;2022-10-02 13:08:52;True;0;5;78;26;52;9;10;5;4;3;3;B1;B1;MB;B1;B1;MB;B1;B1;B1;
28533;15;57;1180;128;2022-10-02 13:08:53;2022-10-02 13:09:08;2022-10-02 13:09:11;2022-10-02 13:09:17;2022-10-02 13:09:18;2022-10-02 13:09:31;2022-10-02 13:09:51;2022-10-02 13:09:57;2022-10-02 13:10:02;2022-10-02 13:10:07;2022-10-02 13:10:08;True;0;0;75;50;25;10;13;20;6;5;5;B1;MB;B1;B1;B1;MB;B1;B1;MB;
28533;15;57;1180;129;2022-10-02 13:10:09;2022-10-02 13:10:28;2022-10-02 13:10:30;2022-10-02 13:10:34;2022-10-02 13:10:37;2022-10-02 13:10:57;2022-10-02 13:11:09;2022-10-02 13:11:17;2022-10-02 13:11:23;2022-10-02 13:11:29;2022-10-02 13:11:29;True;0;2;80;52;28;9;20;12;8;6;6;B1;MB;MB;B1;MB;MB;MB;MB;MB;
28533;15;57;1180;130;2022-10-02 13:11:30;2022-10-02 13:11:44;2022-10-02 13:11:47;2022-10-02 13:11:53;2022-10-02 13:11:56;2022-10-02 13:12:06;2022-10-02 13:12:15;2022-10-02 13:12:22;2022-10-02 13:12:28;2022-10-02 13:12:33;2022-10-02 13:12:34;True;0;0;64;38;26;12;10;9;7;6;5;B1;B1;B1;B1;B1;MB;MB;MB;MB;
